alternative_motive_power,basic_colour,body_type,cc_rating,chassis7,class,engine_number,first_nz_registration_year,first_nz_registration_month,gross_vehicle_mass,height,import_status,industry_class,industry_model_code,make,model,motive_power,mvma_model_code,number_of_axles,number_of_seats,nz_assembled,original_country,power_rating,previous_country,road_transport_code,submodel,tla,postcode,transmission_type,vdam_weight,vehicle_type,vehicle_usage,vehicle_year,vin11,width,synthetic_greenhouse_gas,fc_combined,fc_urban,fc_extra_urban
,RED,TRACTOR,4246,369398,,157680,1978.0,8.0,0.0,0,NEW,UNKNOWN,,MASSEY,188,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHAKATANE DISTRICT,3192,,0,TRACTOR,OTHER,1978,,0,,,,
,ORANGE,TRACTOR,3456,798329,,804502207-693120,1978.0,5.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FIAT,,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,QUEENSTOWN-LAKES DISTRICT,9304,,0,TRACTOR,OTHER,1977,,0,,,,
,BLUE,TRACTOR,6200,FA4TSN3,,D03567,1978.0,9.0,0.0,0,NEW,UNKNOWN,,FORD,4000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,0,,0,TRACTOR,OTHER,1970,,0,,,,
,RED,TRACTOR,3000,436318M,,152UA358006D,1980.0,12.0,0.0,0,NEW,PRIVATE,,MASSEY,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,NELSON CITY,7072,,0,TRACTOR,OTHER,1974,,0,,,,
,RED,TRACTOR,5000,,,2210114B100298X,1983.0,4.0,0.0,0,NEW,UNKNOWN,,INTERNATIONAL,454,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,INVERCARGILL CITY,0,,0,TRACTOR,OTHER,1977,,0,,,,
,YELLOW,TRACTOR,3294,R102465,,D633836,1983.0,4.0,3501.0,0,NEW,CONSTRUCTING,,FORD,550,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,QUEENSTOWN-LAKES DISTRICT,9305,,0,TRACTOR,OTHER,1983,,0,,,,
,YELLOW,TRACTOR,3300,MKGL1,,PAX155576,1980.0,11.0,1999.0,0,NEW,UNKNOWN,,HOMEBUILT,MACH 1,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HASTINGS DISTRICT,4130,,0,TRACTOR,OTHER,1980,,0,,,,
,GREEN,TRACTOR,4200,,,559133CD,1984.0,6.0,0.0,0,NEW,UNKNOWN,,JOHN DEERE,1040,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,PALMERSTON NORTH CITY,0,,0,TRACTOR,OTHER,1983,,0,,,,
,BLUE,TRACTOR,4198,BC34378,,BC34378,1990.0,3.0,0.0,0,NEW,PRIVATE,,FORD,6610 4WD,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,AUCKLAND,2676,,0,TRACTOR,OTHER,1990,,0,,,,
,ORANGE,TRACTOR,0,1218968,,,1990.0,12.0,0.0,0,USED,AGRICULTURE/FORESTRY/FISHING,,FIAT,880 DT,DIESEL,,0,0,UNKNOWN,ITALY,0,OTHER,,,MARLBOROUGH DISTRICT,7273,,0,TRACTOR,OTHER,1980,,0,,,,
,RED,TRACTOR,4500,3862,,BD/254/29907,1991.0,12.0,0.0,0,RE-REG,UNKNOWN,,CUSTOMBUILT,IHC P450,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TASMAN DISTRICT,7110,,0,TRACTOR,OTHER,1960,,0,,,,
,GREEN,TRACTOR,3920,CD42397,,R72974,1991.0,12.0,0.0,0,NEW,UNKNOWN,,JOHN DEERE,2140,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,AUCKLAND,2678,,0,TRACTOR,OTHER,1986,,0,,,,
,RED,TRACTOR,4562,885946,,001831,1993.0,1.0,0.0,0,RE-REG,UNKNOWN,,FIAT,880 DT,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,WAIMAKARIRI DISTRICT,7430,,0,TRACTOR,OTHER,1977,,0,,,,
,RED,TRACTOR,2930,001879,,397167,1993.0,5.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,495,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,AUCKLAND,920,,0,TRACTOR,OTHER,1993,,0,,,,
,BLUE,TRACTOR,4560,BD31244,,3746612K24,1993.0,11.0,0.0,0,NEW,PRIVATE,,FORD,8340SLE,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,CLUTHA DISTRICT,9273,,0,TRACTOR,OTHER,1993,,0,,,,
,RED,TRACTOR,3500,JJE0030,,348822,1994.0,1.0,0.0,0,NEW,PRIVATE,,CASE,595A,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TASMAN DISTRICT,7081,,0,TRACTOR,OTHER,1994,,0,,,,
,GREEN,TRACTOR,800,2145U41,,,1993.0,10.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,JOHN DEERE,TRACTOR 2140,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,INVERCARGILL CITY,9874,,0,TRACTOR,OTHER,1982,,0,,,,
,RED,TRACTOR,2500,Z159033,,U522138,1994.0,3.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,HF 245 85,DIESEL,,0,0,UNKNOWN,FRANCE,0,NONE,,,PALMERSTON NORTH CITY,0,,0,TRACTOR,OTHER,1983,,0,,,,
,RED,TRACTOR,3300,AD4-47A,,AD4-47A40285,1994.0,1.0,0.0,0,RE-REG,UNKNOWN,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,ASHBURTON DISTRICT,7700,,0,TRACTOR,OTHER,1967,,0,,,,
,RED,TRACTOR,2567,100268,,21476,1994.0,3.0,0.0,0,RE-REG,PRIVATE,,INTERNATIONAL,454,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,PALMERSTON NORTH CITY,4470,,0,TRACTOR,OTHER,1974,,0,,,,
,BLUE,TRACTOR,5000,21734,,,1994.0,9.0,0.0,0,RE-REG,UNKNOWN,,FORD,COUNTY,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIMAKARIRI DISTRICT,7477,,0,TRACTOR,OTHER,1977,,0,,,,
,RED,TRACTOR,3900,JJE0904,,494286,1995.0,2.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,CASE,IH 4210,DIESEL,,0,0,UNKNOWN,OTHER,0,NONE,,,SOUTH WAIKATO DISTRICT,3491,,0,TRACTOR,OTHER,1995,,0,,,,
,BLUE,TRACTOR,53000,65178,,65178BD,1994.0,12.0,0.0,0,NEW,PRIVATE,,FORD,7840 TRACTOR,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,QUEENSTOWN-LAKES DISTRICT,9382,,0,TRACTOR,OTHER,1994,,0,,,,
,RED,TRACTOR,5900,JJF/101,,91042,1995.0,2.0,0.0,0,RE-REG,UNKNOWN,,CASE,INTERNATIONAL 5130A,DIESEL,,0,0,UNKNOWN,OTHER,0,NONE,,,WAIKATO DISTRICT,3793,,0,TRACTOR,AGRICULTURAL,1992,,0,,,,
,RED,TRACTOR,4070,C4108,,C1650721Y,1995.0,2.0,0.0,0,NEW,PRIVATE,,FERGUSON,MASSEY 390,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,AUCKLAND,0,,0,TRACTOR,OTHER,1995,,0,,,,
,BLUE,TRACTOR,4000,1390408,,,1956.0,11.0,0.0,0,NEW,PRIVATE,,FORDSON,MAJOR,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIKATO DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1956,,0,,,,
,RED,TRACTOR,2500,1354426,,152UA374789D,1975.0,2.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FERGUSON,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HAURAKI DISTRICT,3681,,0,TRACTOR,OTHER,1975,,0,,,,
,RED,TRACTOR,0,152UA22,,,1968.0,3.0,3501.0,0,NEW,UNKNOWN,,MASSEY,MASSEY FERG,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TAURANGA CITY,0,,0,TRACTOR,OTHER,1968,,0,,,,
,RED,TRACTOR,4060,353374,,248UA70127,1975.0,6.0,0.0,0,NEW,PRIVATE,,MASSEY,188,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2681,,0,TRACTOR,OTHER,1973,,0,,,,
,BLACK,TRACTOR,0,,,6HP9918,1976.0,12.0,0.0,0,NEW,PRIVATE,,HOMEBUILT,,OTHER,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMAKARIRI DISTRICT,7471,,0,TRACTOR,OTHER,1904,,0,,,,
,RED,TRACTOR,4200,126961T,,,1979.0,7.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,674,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTHLAND DISTRICT,9781,,0,TRACTOR,OTHER,1974,,0,,,,
,BLUE,TRACTOR,3100,B436953,,7259163N19,1984.0,3.0,0.0,0,NEW,UNKNOWN,,FORD,3910,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,FAR NORTH DISTRICT,482,,0,TRACTOR,OTHER,1984,,0,,,,
,GREEN,TRACTOR,0,514313,,4239TL03608860CD,1984.0,7.0,3501.0,0,NEW,UNKNOWN,,JOHN DEERE,2140M,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2120,,0,TRACTOR,AGRICULTURAL,1984,,0,,,,
,YELLOW,TRACTOR,0,R201326,,D8050024K08A,1985.0,6.0,3501.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FORD,5554WD,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,0,,0,TRACTOR,OTHER,1985,,0,,,,
,GREEN,TRACTOR,1717,1050500,,3T70TJ87345,1983.0,6.0,1999.0,0,NEW,UNKNOWN,,JOHN DEERE,1050,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,1071,,0,TRACTOR,OTHER,1983,,0,,,,
,GREEN,TRACTOR,2940,619368,,7461523179DL015,1989.0,3.0,0.0,0,RE-REG,UNKNOWN,,JOHN DEERE,1750,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,TASMAN DISTRICT,7081,,0,TRACTOR,AGRICULTURAL,1988,,0,,,,
,BLUE,TRACTOR,5000,235279,,BL50001,1992.0,7.0,0.0,0,NEW,PRIVATE,,FORD,7740-4SLE,DIESEL,,0,0,UNKNOWN,OTHER,0,NONE,,,ASHBURTON DISTRICT,7777,,0,TRACTOR,OTHER,1992,,0,,,,
,BLUE,TRACTOR,2499,00039,,763361,1992.0,10.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,ISEKI,545,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,TASMAN DISTRICT,7196,,0,TRACTOR,AGRICULTURAL,1992,,0,,,,
,GREEN,TRACTOR,95,4453434,,TD226-4,1993.0,9.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,CUSTOMBUILT,FENDT,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,GORE DISTRICT,9776,,0,TRACTOR,OTHER,1983,,0,,,,
,ORANGE,TRACTOR,6500,751234,,OMCN3009983,1993.0,12.0,0.0,0,RE-REG,UNKNOWN,,FIAT,650A,DIESEL,,0,0,UNKNOWN,ITALY,0,NONE,,,MATAMATA-PIAKO DISTRICT,3300,,0,TRACTOR,AGRICULTURAL,1969,,0,,,,
,BLUE,TRACTOR,3810,201276,,201276,1994.0,3.0,0.0,0,NEW,UNKNOWN,,ISEKI,SX75,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,TIMARU DISTRICT,7984,,0,TRACTOR,OTHER,1992,,0,,,,
,BLUE,TRACTOR,4600,394176,,5278561D30,1994.0,5.0,0.0,0,RE-REG,UNKNOWN,,FORD,FORD 4600,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIMAKARIRI DISTRICT,7400,,0,TRACTOR,OTHER,1981,,0,,,,
,BLUE,TRACTOR,4000,,,7F1OB,1994.0,9.0,0.0,0,NEW,UNKNOWN,,FORD,7700,DIESEL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,WAIMAKARIRI DISTRICT,7477,,0,TRACTOR,OTHER,1986,,0,,,,
,WHITE,TRACTOR,2900,K556381,,1355237,1994.0,9.0,0.0,0,RE-REG,PRIVATE,,CASE,1294,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NEW ZEALAND,,,WHANGAREI DISTRICT,170,,0,TRACTOR,OTHER,1985,,0,,,,
,ORANGE,TRACTOR,5880,41G-021,,T411584,1994.0,9.0,0.0,0,RE-REG,CONSTRUCTING,,HITACHI,LX100,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,KAIPARA DISTRICT,520,,0,TRACTOR,OTHER,1993,,0,,,,
,BLUE,TRACTOR,6600,BD68113,,BD68113,1994.0,9.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FORD,7840 2WD SLE,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIPA DISTRICT,3800,,0,TRACTOR,OTHER,1994,,0,,,,
,RED,TRACTOR,10300,C186052,,FU5794837,1995.0,2.0,0.0,0,NEW,PRIVATE,,MASSEY FERGUSON,3085,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,ASHBURTON DISTRICT,7772,,0,TRACTOR,AGRICULTURAL,1994,,0,,,,
,GREY,TRACTOR,2508,428297,,152VA327891,1995.0,5.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,135,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,MATAMATA-PIAKO DISTRICT,3374,,0,TRACTOR,OTHER,1973,,0,,,,
,BLUE,TRACTOR,2490,957E140,,,1963.0,11.0,1999.0,0,NEW,BUSINESS/FINANCIAL,,FORD,DEXTA,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAITAKI DISTRICT,0,,0,TRACTOR,OTHER,1958,,0,,,,
,BLUE,TRACTOR,2868,,,B188046,1973.0,2.0,0.0,0,NEW,UNKNOWN,,FORD,3000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HAURAKI DISTRICT,3674,,0,TRACTOR,AGRICULTURAL,1973,,0,,,,
,BLUE,TRACTOR,3000,BI13665,,,1970.0,12.0,0.0,0,NEW,PRIVATE,,FORD,3000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,7183,,0,TRACTOR,OTHER,1970,,0,,,,
,YELLOW,TRACTOR,3470,833906,,212UA172037,1975.0,6.0,0.0,0,NEW,UNKNOWN,,MASSEY,50R,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2681,,0,TRACTOR,AGRICULTURAL,1975,,0,,,,
,BLUE,TRACTOR,3293,B258709,,757499,1976.0,3.0,0.0,0,NEW,UNKNOWN,,FORD,4000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CLUTHA DISTRICT,0,,0,TRACTOR,OTHER,1976,,0,,,,
,RED,TRACTOR,4500,,,203UA1969D,1977.0,6.0,0.0,0,NEW,PRIVATE,,MASSEY,165,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIKATO DISTRICT,3791,,0,TRACTOR,AGRICULTURAL,1966,,0,,,,
,WHITE,TRACTOR,3594,995/1/1,,455051/50453,1978.0,5.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,995,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,INVERCARGILL CITY,9871,,0,TRACTOR,OTHER,1978,,0,,,,
,BLUE,TRACTOR,4195,,,E260697M166,1978.0,12.0,0.0,0,NEW,PRIVATE,,FORD,6600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTHLAND DISTRICT,9672,,0,TRACTOR,OTHER,1978,,0,,,,
,RED,TRACTOR,3146,,,2425676,1983.0,1.0,1999.0,0,NEW,PRIVATE,,MASSEY,MF65,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HAMILTON CITY,3287,,0,TRACTOR,OTHER,1961,,0,,,,
,RED,TRACTOR,2500,SNMY363,,37111280,1986.0,2.0,0.0,0,RE-REG,PRIVATE,,FERGUSON,35X,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NEW ZEALAND,,,HASTINGS DISTRICT,4175,,0,TRACTOR,OTHER,1964,,0,,,,
,YELLOW,TRACTOR,3856,T7EF000,,918561,1986.0,5.0,0.0,0,NEW,PRIVATE,,ISEKI,SX75F,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,SELWYN DISTRICT,7682,,0,TRACTOR,OTHER,1986,,0,,,,
,RED,TRACTOR,0,222MO15,,CF218994749912L,1987.0,12.0,0.0,0,NEW,UNKNOWN,,MASSEY FERGUSON,254/4,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,AUCKLAND,0,,0,TRACTOR,AGRICULTURAL,1987,,0,,,,
,RED,TRACTOR,2900,1524A50,,1524A500633DL,1987.0,12.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,135 DIESEL TRACTOR,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,HASTINGS DISTRICT,0,,0,TRACTOR,OTHER,1977,,0,,,,
,RED,TRACTOR,0,2210114,,,1988.0,11.0,0.0,0,RE-REG,UNKNOWN,,INTERNATIONAL,454,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WESTERN BAY OF PLENTY DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1974,,0,,,,
,RED,TRACTOR,3335,SNDY581,,2963628,1988.0,11.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,MF 65,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TARARUA DISTRICT,4999,,0,TRACTOR,OTHER,1964,,0,,,,
,BLUE,TRACTOR,3610,152404,,152404,1989.0,7.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,FORD,FORDSON,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TIMARU DISTRICT,7991,,0,TRACTOR,OTHER,1959,,0,,,,
,RED,TRACTOR,3860,198957,,LO22781U943536L,1991.0,1.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,265,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,TIMARU DISTRICT,7985,,0,TRACTOR,OTHER,1984,,0,,,,
,GREEN,TRACTOR,970,MOO970B,,CH4045DOO3189,1992.0,2.0,0.0,0,NEW,COMMERCIAL ROAD TRANSPORT,,JOHN DEERE,970,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,BUS SERVICE - SCHOOL,,RANGITIKEI DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1992,,0,,,,
,GREEN,TRACTOR,5176,180065L,,226526CD,1991.0,12.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,JOHN DEERE,3130,DIESEL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,MARLBOROUGH DISTRICT,0,,0,TRACTOR,OTHER,1975,,0,,,,
,RED,TRACTOR,6000,560016X,,560016X,1993.0,12.0,0.0,0,NEW,UNKNOWN,,MASSEY,FERGUSON,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,AUCKLAND,0,,0,TRACTOR,AGRICULTURAL,1993,,0,,,,
,RED,TRACTOR,2300,5499,,BD144/5521,1994.0,3.0,0.0,0,RE-REG,UNKNOWN,,MCCORMICK,B250,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,DUNEDIN CITY,9011,,0,TRACTOR,OTHER,1964,,0,,,,
,ORANGE,TRACTOR,4000,23680,,9458,1994.0,2.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,SAME,EXPLORER 90,DIESEL,,0,0,UNKNOWN,ITALY,0,NONE,,,WAITAKI DISTRICT,9494,,0,TRACTOR,AGRICULTURAL,1994,,0,,,,
,GREEN,TRACTOR,2000,LO2250U,,919840,1994.0,3.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,JOHN DEERE,LO2250,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,PALMERSTON NORTH CITY,4473,,0,TRACTOR,OTHER,1991,,0,,,,
,RED,TRACTOR,6200,LD31234,,,1994.0,9.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,362,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,SOUTHLAND DISTRICT,9883,,0,TRACTOR,OTHER,1991,,0,,,,
,RED,TRACTOR,2500,F157342,,152UA188733D,1995.0,2.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,135,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,SOUTH TARANAKI DISTRICT,0,,0,TRACTOR,OTHER,1971,,0,,,,
,WHITE,TRACTOR,3195,9901855,,44900134315,1973.0,10.0,0.0,0,NEW,PRIVATE,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,FAR NORTH DISTRICT,472,,0,TRACTOR,OTHER,1973,,0,,,,
,RED,TRACTOR,154,1771,,BD1541842,1973.0,5.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,414,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CHRISTCHURCH CITY,8051,,0,TRACTOR,OTHER,1962,,0,,,,
,RED,TRACTOR,6875,7230,,AD47A57830,1972.0,2.0,0.0,0,NEW,PRIVATE,,DAVID BROWN,65,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGAREI DISTRICT,510,,0,TRACTOR,OTHER,1965,,0,,,,
,BLUE,TRACTOR,5500,,,1488665,1959.0,4.0,0.0,0,NEW,UNKNOWN,,FORDSON,MAJOR,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAITAKI DISTRICT,9400,,0,TRACTOR,OTHER,1959,,0,,,,
,RED,TRACTOR,440,19832,,23726,1973.0,3.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,INTERNATIONAL,1066,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2676,,0,TRACTOR,OTHER,1973,,0,,,,
,RED,TRACTOR,4700,440282,,152UA367804D,1975.0,3.0,0.0,0,NEW,UNKNOWN,,MASSEY,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,FAR NORTH DISTRICT,293,,0,TRACTOR,OTHER,1975,,0,,,,
,RED,TRACTOR,4309,108080,,453830,1976.0,7.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,574,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SELWYN DISTRICT,7683,,0,TRACTOR,OTHER,1976,,0,,,,
,RED,TRACTOR,2600,M463523,,152UA442088DL,1976.0,8.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CENTRAL HAWKE'S BAY DISTRICT,4275,,0,TRACTOR,OTHER,1976,,0,,,,
,BLUE,TRACTOR,3818,,,B370684,1980.0,11.0,0.0,0,NEW,PRIVATE,,FORD,TRACTOR 5600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CHRISTCHURCH CITY,7672,,0,TRACTOR,OTHER,1980,,0,,,,
,YELLOW,TRACTOR,0,M470137,,152UA456428,1980.0,7.0,0.0,0,NEW,MANUFACTURING,,MASSEY,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CHRISTCHURCH CITY,7677,,0,TRACTOR,OTHER,1979,,0,,,,
,RED,TRACTOR,3382,5810,,317855,1982.0,4.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,INTERNATIONAL,584TA,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,PALMERSTON NORTH CITY,4414,,0,TRACTOR,OTHER,1982,,0,,,,
,BLUE,TRACTOR,3294,,,B417578,1983.0,3.0,3501.0,0,NEW,PRIVATE,,FORD,4610,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTHLAND DISTRICT,9792,,0,TRACTOR,OTHER,1983,,0,,,,
,BLUE,TRACTOR,3294,,,B432534,1983.0,10.0,0.0,0,NEW,UNKNOWN,,FORD,4610,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,0,,0,TRACTOR,OTHER,1983,,0,,,,
,RED,TRACTOR,2164,911,,39960,1985.0,4.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,383,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,PALMERSTON NORTH CITY,4414,,0,TRACTOR,AGRICULTURAL,1985,,0,,,,
,RED,TRACTOR,998,E501,,333999,1986.0,6.0,0.0,0,RE-REG,UNKNOWN,,HOMEBUILT,PROBLEGO TRACTOR,PETROL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,WESTLAND DISTRICT,7812,,0,TRACTOR,OTHER,1986,,0,,,,
,BLUE,TRACTOR,4200,B289407,,B289407,1986.0,9.0,0.0,0,RE-REG,UNKNOWN,,FORD,7600,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,SOUTHLAND DISTRICT,9620,,0,TRACTOR,OTHER,1976,,0,,,,
,RED,TRACTOR,4100,475068,,803506,1985.0,11.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FIAT,55-66DT,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,7173,,0,TRACTOR,OTHER,1985,,0,,,,
,ORANGE,TRACTOR,0,,,4501852,1987.0,11.0,0.0,0,RE-REG,PRIVATE,,CASE,TRACTOR MODEL S,PETROL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,CENTRAL OTAGO DISTRICT,9396,,0,TRACTOR,OTHER,1941,,0,,,,
,GREY,TRACTOR,2088,,,SC5832E,1989.0,11.0,0.0,0,RE-REG,PRIVATE,,FERGUSON,TEA 28,PETROL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,THAMES-COROMANDEL DISTRICT,3620,,0,TRACTOR,OTHER,1955,,0,,,,
,GREEN,TRACTOR,4000,350160/,,350E1534,1993.0,3.0,0.0,0,NEW,UNKNOWN,,MAN,AS440,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,SOUTH TARANAKI DISTRICT,0,,0,TRACTOR,OTHER,1952,,0,,,,
,RED,TRACTOR,3000,SF45852,,SF45852EHD,1992.0,12.0,0.0,0,RE-REG,TOURISM/LEISURE,,MASSEY FERGUSON,135,PETROL,,0,0,UNKNOWN,UNITED KINGDOM,0,NEW ZEALAND,,,THAMES-COROMANDEL DISTRICT,3510,,0,TRACTOR,OTHER,1975,,0,,,,
